Scan,DL Bat. V,DC Volts(EB),DC Amps(EB),DC Watts(EB),DC Wh(EB),DC Volts(ET),DC Amps(ET),DC Watts(ET),DC Wh(ET),DC Volts(PT),DC Amps(PT),DC Watts(PT),DC Wh(PT)
Feb  2 2016  4:08PM,11.864,169.591,3.149,533.996,2275.246,198.376,0,0,2258.244,162.718,3.069,499.335,1260.14
Feb  2 2016  4:09PM,11.866,169.452,3.145,532.964,2275.255,198.41,0,0,2258.244,162.661,3.06,497.729,1260.148
Feb  2 2016  4:10PM,11.862,169.568,3.092,524.266,2275.263,198.473,0,0,2258.244,163.034,2.998,488.76,1260.156
Feb  2 2016  4:11PM,11.861,169.601,3.077,521.88,2275.272,198.801,0,0,2258.244,163.27,2.983,486.979,1260.164
Feb  2 2016  4:12PM,11.871,169.626,3.071,520.859,2275.281,199.157,0,0,2258.244,162.841,2.977,484.747,1260.173
Feb  2 2016  4:13PM,11.866,170.29,3.021,514.486,2275.289,199.233,0,0,2258.244,162.663,2.934,477.338,1260.18
Feb  2 2016  4:14PM,11.866,168.592,2.99,504.1,2275.298,199.276,0,0,2258.244,163.773,2.876,470.97,1260.188
Feb  2 2016  4:15PM,11.865,168.551,2.938,495.226,2275.306,199.273,0,0,2258.244,163.814,2.818,461.569,1260.196
Feb  2 2016  4:16PM,11.863,170.223,2.905,494.523,2275.314,199.32,0,0,2258.244,163.795,2.8,458.614,1260.203
Feb  2 2016  4:17PM,11.873,168.944,2.87,484.802,2275.322,199.239,0,0,2258.244,163.253,2.774,452.842,1260.211
Feb  2 2016  4:18PM,11.869,171.122,2.782,476.067,2275.33,198.737,0,0,2258.244,170.265,2.177,370.684,1260.218
Feb  2 2016  4:19PM,11.869,169.794,2.784,472.743,2275.337,198.564,0,0,2258.244,163.556,2.699,441.493,1260.225
Feb  2 2016  4:20PM,11.868,169.62,2.746,465.779,2275.345,198.491,0,0,2258.244,164.656,2.655,437.181,1260.231
Feb  2 2016  4:21PM,11.873,169.597,2.709,459.415,2275.352,198.47,0,0,2258.244,164.386,2.622,431.002,1260.238
Feb  2 2016  4:22PM,11.869,169.723,2.669,452.984,2275.359,198.43,0,0,2258.244,163.551,2.594,424.309,1260.244
Feb  2 2016  4:23PM,11.862,169.394,2.646,448.223,2275.365,198.302,0,0,2258.244,162.981,2.574,419.512,1260.25
Feb  2 2016  4:24PM,11.867,202.286,0,0,2275.373,198.102,0,0,2258.244,163.137,2.549,415.799,1260.256
Feb  2 2016  4:25PM,11.86,202.227,0,0,2275.379,197.993,0,0,2258.244,163.958,2.507,411.068,1260.261
Feb  2 2016  4:26PM,11.865,195.389,0.568,110.991,2275.385,198.178,0,0,2258.244,162.763,2.5,406.991,1260.267
Feb  2 2016  4:27PM,11.866,188.383,1.135,213.847,2275.391,198.237,0,0,2258.244,193.089,0.545,105.154,1260.272
Feb  2 2016  4:28PM,11.866,168.588,2.527,425.964,2275.396,198.254,0,0,2258.244,164.685,2.401,395.443,1260.277
Feb  2 2016  4:29PM,11.858,196.351,0.454,89.23,2275.403,198.096,0,0,2258.244,164.351,2.39,392.78,1260.282
Feb  2 2016  4:30PM,11.87,167.253,2.489,416.367,2275.408,198.222,0,0,2258.244,164.602,2.367,389.648,1260.287
Feb  2 2016  4:31PM,11.863,168.568,2.431,409.711,2275.413,198.19,0,0,2258.244,197.535,0.195,38.5,1260.292
Feb  2 2016  4:32PM,11.859,193.729,0.582,112.781,2275.42,197.948,0,0,2258.244,162.782,2.292,373.098,1260.297
Feb  2 2016  4:33PM,11.863,168.261,2.311,388.925,2275.425,197.712,0,0,2258.244,163.469,2.235,365.39,1260.302
Feb  2 2016  4:34PM,11.867,167.294,2.286,382.4,2275.431,197.567,0,0,2258.244,163.933,2.199,360.505,1260.307
Feb  2 2016  4:35PM,11.861,167.628,2.254,377.877,2275.437,197.472,0,0,2258.244,164.18,2.161,354.865,1260.312
Feb  2 2016  4:36PM,11.864,166.828,2.222,370.617,2275.442,197.474,0,0,2258.244,163.964,2.132,349.553,1260.318
Feb  2 2016  4:37PM,11.866,168.025,2.18,366.357,2275.449,197.476,0,0,2258.244,164.526,2.089,343.669,1260.323
Feb  2 2016  4:38PM,11.859,168.496,2.153,362.848,2275.454,197.461,0,0,2258.244,165.951,2.069,343.29,1260.328
Feb  2 2016  4:39PM,11.866,169.075,2.103,355.525,2275.46,197.421,0,0,2258.244,165.32,2.018,333.604,1260.333
Feb  2 2016  4:40PM,11.869,166.318,2.065,343.456,2275.465,197.402,0,0,2258.244,165.744,1.986,329.237,1260.338
Feb  2 2016  4:41PM,11.856,167.849,2.043,342.921,2275.47,197.432,0,0,2258.244,164.28,1.965,322.777,1260.343
Feb  2 2016  4:42PM,11.864,169.355,2.005,339.551,2275.476,197.441,0,0,2258.244,164.804,1.937,319.176,1260.348
Feb  2 2016  4:43PM,11.87,168.462,1.983,334.011,2275.481,197.455,0,0,2258.244,165.506,1.908,315.858,1260.353
Feb  2 2016  4:44PM,11.858,195.801,0.327,64.122,2275.486,197.443,0,0,2258.244,164.658,1.877,309.107,1260.358
Feb  2 2016  4:45PM,11.857,169.354,1.923,325.626,2275.492,197.408,0,0,2258.244,165.053,1.848,304.975,1260.363
Feb  2 2016  4:46PM,11.866,168.879,1.879,317.318,2275.497,197.358,0,0,2258.244,164.369,1.813,297.998,1260.367
Feb  2 2016  4:47PM,11.858,169.188,1.849,312.742,2275.501,197.307,0,0,2258.244,164.263,1.785,293.154,1260.373
Feb  2 2016  4:48PM,11.868,168.193,1.83,307.793,2275.507,197.262,0,0,2258.244,164.238,1.76,289.135,1260.377
Feb  2 2016  4:49PM,11.867,168.564,1.794,302.483,2275.512,197.135,0,0,2258.244,164.039,1.726,283.171,1260.382
Feb  2 2016  4:50PM,11.87,167.706,1.763,295.634,2275.517,196.958,0,0,2258.244,163.498,1.704,278.666,1260.386
Feb  2 2016  4:51PM,11.86,167.3,1.715,287.005,2275.522,196.637,0,0,2258.244,164.829,1.646,271.307,1260.391
Feb  2 2016  4:52PM,11.861,168.891,1.657,279.822,2275.527,196.475,0,0,2258.244,165.049,1.596,263.352,1260.395
Feb  2 2016  4:53PM,11.866,168.966,1.63,275.443,2275.531,196.451,0,0,2258.244,164.436,1.57,258.122,1260.4
Feb  2 2016  4:54PM,11.861,169.057,1.602,270.828,2275.536,196.432,0,0,2258.244,165.486,1.54,254.784,1260.404
Feb  2 2016  4:55PM,11.866,168.673,1.567,264.392,2275.54,196.385,0,0,2258.244,164.343,1.515,248.98,1260.409
Feb  2 2016  4:56PM,11.866,166.923,1.556,259.808,2275.544,196.252,0,0,2258.244,164.543,1.485,244.414,1260.412
Feb  2 2016  4:57PM,11.857,169.599,1.502,254.645,2275.549,195.952,0,0,2258.244,163.716,1.46,238.968,1260.416
Feb  2 2016  4:58PM,11.867,167.109,1.469,245.521,2275.553,195.624,0,0,2258.244,164.124,1.42,233.078,1260.42
Feb  2 2016  4:59PM,11.858,171.029,1.422,243.273,2275.558,195.607,0,0,2258.244,164.056,1.396,229.019,1260.424
Feb  2 2016  5:00PM,11.867,171.339,1.383,236.999,2275.561,195.537,0,0,2258.244,164.254,1.362,223.737,1260.428
Feb  2 2016  5:01PM,11.862,169.38,1.365,231.122,2275.565,195.496,0,0,2258.244,163.448,1.345,219.839,1260.432
Feb  2 2016  5:02PM,11.861,168.698,1.338,225.763,2275.569,195.416,0,0,2258.244,162.739,1.302,211.93,1260.436
Feb  2 2016  5:03PM,11.859,166.094,1.317,218.803,2275.573,195.36,0,0,2258.244,163.199,1.282,209.198,1260.439
Feb  2 2016  5:04PM,11.866,167.648,1.286,215.504,2275.576,195.246,0,0,2258.244,163.381,1.252,204.519,1260.442
Feb  2 2016  5:05PM,11.866,167.669,1.251,209.789,2275.58,194.999,0,0,2258.244,164.583,1.2,197.491,1260.446
Feb  2 2016  5:06PM,11.867,166.358,1.218,202.604,2275.583,194.644,0,0,2258.244,162.796,1.175,191.316,1260.449
Feb  2 2016  5:07PM,11.866,165.508,1.188,196.619,2275.586,194.557,0,0,2258.244,165.095,1.138,187.935,1260.452
Feb  2 2016  5:08PM,11.862,167.706,1.159,194.395,2275.59,194.489,0,0,2258.244,163.357,1.124,183.686,1260.455
Feb  2 2016  5:09PM,11.865,174.27,1.058,184.341,2275.593,194.439,0,0,2258.244,162.79,1.099,178.824,1260.458
Feb  2 2016  5:10PM,11.859,157.253,1.107,174.032,2275.596,194.382,0,0,2258.244,162.325,1.076,174.731,1260.461
Feb  2 2016  5:11PM,11.866,159.98,1.06,169.588,2275.599,194.21,0,0,2258.244,165.078,1.045,172.565,1260.464
Feb  2 2016  5:12PM,11.858,170.826,0.802,136.983,2275.602,193.879,0,0,2258.244,163.268,1.018,166.164,1260.467
Feb  2 2016  5:13PM,11.864,149.034,1.015,151.347,2275.604,193.628,0,0,2258.244,160.921,0.996,160.345,1260.47
Feb  2 2016  5:14PM,11.857,141.26,0.97,137.045,2275.606,193.515,0,0,2258.244,163.244,0.97,158.421,1260.472
Feb  2 2016  5:15PM,11.859,141.323,0.945,133.523,2275.608,193.464,0,0,2258.244,163.573,0.947,154.958,1260.475
Feb  2 2016  5:16PM,11.866,141.526,0.907,128.34,2275.611,193.291,0,0,2258.244,162.742,0.921,149.861,1260.477
Feb  2 2016  5:17PM,11.856,150.732,0.711,107.182,2275.613,192.944,0,0,2258.244,162.253,0.894,145.088,1260.48
Feb  2 2016  5:18PM,11.866,141.437,0.65,91.942,2275.615,192.627,0,0,2258.244,161.837,0.868,140.499,1260.482
Feb  2 2016  5:19PM,11.864,141.403,0.605,85.587,2275.616,192.476,0,0,2258.244,162.301,0.832,135.043,1260.484
Feb  2 2016  5:20PM,11.856,178.174,0.506,90.145,2275.617,192.17,0,0,2258.244,158.372,0.812,128.554,1260.486
Feb  2 2016  5:21PM,11.858,177.153,0.49,86.81,2275.619,191.678,0,0,2258.244,162.919,0.775,126.192,1260.489
Feb  2 2016  5:22PM,11.853,175.855,0.483,84.994,2275.62,191.543,0,0,2258.244,162.794,0.755,122.968,1260.491
Feb  2 2016  5:23PM,11.866,174.234,0.47,81.967,2275.622,191.453,0,0,2258.244,160.398,0.732,117.387,1260.493
Feb  2 2016  5:24PM,11.857,173.26,0.458,79.388,2275.623,190.97,0,0,2258.244,158.593,0.703,111.515,1260.495
Feb  2 2016  5:25PM,11.866,171.202,0.449,76.959,2275.625,190.565,0,0,2258.244,158.886,0.676,107.37,1260.496
Feb  2 2016  5:26PM,11.862,168.259,0.438,73.715,2275.625,190.406,0,0,2258.244,160.419,0.649,104.07,1260.498
Feb  2 2016  5:27PM,11.855,169.189,0.422,71.367,2275.627,189.777,0,0,2258.244,157.386,0.622,97.89,1260.5
Feb  2 2016  5:28PM,11.866,166.842,0.414,69.04,2275.628,189.521,0,0,2258.244,159.735,0.588,93.903,1260.502
Feb  2 2016  5:29PM,11.856,164.295,0.398,65.38,2275.629,188.863,0,0,2258.244,158.678,0.561,88.971,1260.503
Feb  2 2016  5:30PM,11.846,161.728,0.389,62.9,2275.63,188.539,0,0,2258.244,158.789,0.529,84.063,1260.505
Feb  2 2016  5:31PM,11.865,157.938,0.375,59.302,2275.631,188.1,0,0,2258.244,158.656,0.507,80.404,1260.506
Feb  2 2016  5:32PM,11.857,160.635,0.36,57.854,2275.632,187.584,0,0,2258.244,158.308,0.488,77.265,1260.507
Feb  2 2016  5:33PM,11.855,158.952,0.351,55.862,2275.633,187.089,0,0,2258.244,153.724,0.462,71.082,1260.509
Feb  2 2016  5:34PM,11.864,155.612,0.333,51.891,2275.634,186.488,0,0,2258.244,154.081,0.442,68.152,1260.51
Feb  2 2016  5:35PM,11.861,152.189,0.324,49.365,2275.635,185.671,0,0,2258.244,155.357,0.415,64.48,1260.511
Feb  2 2016  5:36PM,11.864,151.743,0.309,46.837,2275.636,185.004,0,0,2258.244,152.491,0.392,59.776,1260.512
Feb  2 2016  5:37PM,11.86,149.657,0.294,44,2275.636,184.171,0,0,2258.244,154.582,0.362,55.946,1260.513
Feb  2 2016  5:38PM,11.865,150.697,0.279,41.991,2275.637,183.576,0,0,2258.244,157.958,0.343,54.094,1260.514
Feb  2 2016  5:39PM,11.867,155.017,0.264,40.979,2275.638,182.717,0,0,2258.244,149.646,0.325,48.656,1260.514
Feb  2 2016  5:40PM,11.859,151.087,0.257,38.785,2275.638,182.201,0,0,2258.244,156.149,0.308,48.104,1260.515
Feb  2 2016  5:41PM,11.863,148.039,0.248,36.643,2275.639,181.63,0,0,2258.244,151.015,0.292,44.132,1260.516
Feb  2 2016  5:42PM,11.856,145.818,0.235,34.334,2275.639,180.985,0,0,2258.244,153.277,0.271,41.612,1260.517
Feb  2 2016  5:43PM,11.86,153.268,0.225,34.507,2275.64,180.505,0,0,2258.244,153.656,0.258,39.586,1260.517
Feb  2 2016  5:44PM,11.868,148.232,0.219,32.483,2275.641,179.739,0,0,2258.244,152.539,0.236,35.987,1260.518
Feb  2 2016  5:45PM,11.856,146.702,0.207,30.371,2275.642,179.048,0,0,2258.244,151.012,0.226,34.174,1260.519
Feb  2 2016  5:46PM,11.857,151.342,0.194,29.316,2275.642,178.533,0,0,2258.244,145.255,0.21,30.498,1260.519
Feb  2 2016  5:47PM,11.861,144.136,0.188,27.124,2275.642,177.694,0,0,2258.244,141.501,0.2,28.28,1260.52
Feb  2 2016  5:48PM,11.863,144.884,0.174,25.186,2275.643,176.898,0,0,2258.244,144.26,0.185,26.634,1260.52
Feb  2 2016  5:49PM,11.856,144.91,0.162,23.469,2275.643,176.131,0,0,2258.244,150.695,0.168,25.294,1260.521
Feb  2 2016  5:50PM,11.858,143.296,0.153,21.86,2275.644,175.191,0,0,2258.244,146.584,0.158,23.146,1260.521
Feb  2 2016  5:51PM,11.863,142.891,0.139,19.865,2275.644,174.345,0,0,2258.244,142.102,0.141,20.021,1260.521
Feb  2 2016  5:52PM,11.858,142.561,0.128,18.26,2275.644,173.157,0,0,2258.244,142.077,0.132,18.682,1260.521
Feb  2 2016  5:53PM,11.854,144.283,0.12,17.278,2275.645,172.153,0,0,2258.244,141.228,0.118,16.647,1260.522
Feb  2 2016  5:54PM,11.854,142.678,0.104,14.834,2275.645,170.837,0,0,2258.244,142.19,0.104,14.739,1260.522
Feb  2 2016  5:55PM,11.862,144.316,0.095,13.723,2275.645,169.545,0,0,2258.244,140.597,0.096,13.53,1260.522
Feb  2 2016  5:56PM,11.864,146.383,0.089,13.073,2275.645,168.235,0,0,2258.244,146.21,0.086,12.53,1260.523
Feb  2 2016  5:57PM,11.86,144.524,0.078,11.25,2275.646,166.966,0,0,2258.244,140.485,0.074,10.413,1260.523
Feb  2 2016  5:58PM,11.865,142.473,0.064,9.173,2275.646,164.705,0,0,2258.244,142.265,0.066,9.366,1260.523
Feb  2 2016  5:59PM,11.862,143.654,0.059,8.47,2275.646,162.771,0,0,2258.244,140.793,0.056,7.925,1260.523
Feb  2 2016  6:00PM,11.867,144.251,0.052,7.557,2275.646,161.133,0,0,2258.244,141.106,0,0,1260.523
Feb  2 2016  6:01PM,11.857,144.093,0,0,2275.646,159.992,0,0,2258.244,141.132,0,0,1260.523
Feb  2 2016  6:02PM,11.853,142.497,0,0,2275.646,158.213,0,0,2258.244,143.939,0,0,1260.523
Feb  2 2016  6:03PM,11.856,148.835,0,0,2275.646,156.001,0,0,2258.244,143.686,0,0,1260.523
Feb  2 2016  6:04PM,11.858,143.384,0,0,2275.646,153.828,0,0,2258.244,140.787,0,0,1260.523
Feb  2 2016  6:05PM,11.861,146.116,0,0,2275.646,151.398,0,0,2258.244,141.019,0,0,1260.523
Feb  2 2016  6:06PM,11.858,142.421,0,0,2275.646,148.332,0,0,2258.244,141.027,0,0,1260.523
Feb  2 2016  6:07PM,11.862,141.732,0,0,2275.646,145.333,0,0,2258.244,141.742,0,0,1260.523
Feb  2 2016  6:08PM,11.863,138.176,0,0,2275.646,141.608,0,0,2258.244,141.352,0,0,1260.523
Feb  2 2016  6:09PM,11.853,55.891,0,0,2275.646,39.831,0,0,2258.244,140.156,0,0,1260.523
Feb  2 2016  6:10PM,11.863,73.249,0,0,2275.646,49.047,0,0,2258.244,140.236,0,0,1260.523
Feb  2 2016  6:11PM,11.863,74.58,0,0,2275.646,40.851,0,0,2258.244,137.571,0,0,1260.523
Feb  2 2016  6:12PM,11.862,63.361,0,0,2275.646,73.713,0,0,2258.244,135.099,0,0,1260.523
Feb  2 2016  6:13PM,11.861,86.167,0,0,2275.646,88.297,0,0,2258.244,39.463,0,0,1260.523
Feb  2 2016  6:14PM,11.861,42.094,0,0,2275.646,47.079,0,0,2258.244,42.206,0,0,1260.523
Feb  2 2016  6:15PM,11.857,84.31,0,0,2275.646,87.897,0,0,2258.244,71.43,0,0,1260.523
Feb  2 2016  6:16PM,11.864,97.885,0,0,2275.646,93.263,0,0,2258.244,82.535,0,0,1260.523
Feb  2 2016  6:17PM,11.855,83.673,0,0,2275.646,47.256,0,0,2258.244,75.547,0,0,1260.523
Feb  2 2016  6:18PM,11.859,81.466,0,0,2275.646,81.872,0,0,2258.244,62.791,0,0,1260.523
Feb  2 2016  6:19PM,11.865,92.998,0,0,2275.646,94.65,0,0,2258.244,82.06,0,0,1260.523
Feb  2 2016  6:20PM,11.858,84.099,0,0,2275.646,86.199,0,0,2258.244,94.601,0,0,1260.523
Feb  2 2016  6:21PM,11.862,75.605,0,0,2275.646,77.629,0,0,2258.244,83.417,0,0,1260.523
Feb  2 2016  6:22PM,11.853,66.252,0,0,2275.646,69.127,0,0,2258.244,75.536,0,0,1260.523
Feb  2 2016  6:23PM,11.86,58.562,0,0,2275.646,59.934,0,0,2258.244,65.956,0,0,1260.523
Feb  2 2016  6:24PM,11.856,48.779,0,0,2275.646,52.102,0,0,2258.244,57.081,0,0,1260.523
Feb  2 2016  6:25PM,11.856,40.476,0,0,2275.646,43.201,0,0,2258.244,46.424,0,0,1260.523
Feb  2 2016  6:26PM,11.865,33.345,0,0,2275.646,36.127,0,0,2258.244,39.32,0,0,1260.523
Feb  2 2016  6:27PM,11.863,25.924,0,0,2275.646,28.962,0,0,2258.244,32.444,0,0,1260.523
Feb  2 2016  6:28PM,11.86,20.701,0,0,2275.646,23.586,0,0,2258.244,25.735,0,0,1260.523
Feb  2 2016  6:29PM,11.855,16.251,0,0,2275.646,18.731,0,0,2258.244,21.084,0,0,1260.523
Feb  2 2016  6:30PM,11.855,12.746,0,0,2275.646,15.177,0,0,2258.244,16.648,0,0,1260.523
Feb  2 2016  6:31PM,11.863,9.858,0,0,2275.646,11.828,0,0,2258.244,13.105,0,0,1260.523
Feb  2 2016  6:32PM,11.854,7.32,0,0,2275.646,8.66,0,0,2258.244,10.191,0,0,1260.523
Feb  2 2016  6:33PM,11.851,5.674,0,0,2275.646,6.751,0,0,2258.244,7.747,0,0,1260.523
Feb  2 2016  6:34PM,11.859,4.404,0,0,2275.646,5.038,0,0,2258.244,6.102,0,0,1260.523
Feb  2 2016  6:35PM,11.851,3.479,0,0,2275.646,3.98,0,0,2258.244,4.751,0,0,1260.523
Feb  2 2016  6:36PM,11.861,2.72,0,0,2275.646,3.007,0,0,2258.244,3.794,0,0,1260.523
Feb  2 2016  6:37PM,11.854,2.293,0,0,2275.646,2.326,0,0,2258.244,2.924,0,0,1260.523
Feb  2 2016  6:38PM,11.862,1.81,0,0,2275.646,1.905,0,0,2258.244,2.44,0,0,1260.523
Feb  2 2016  6:39PM,11.851,0,0,0,2275.646,0,0,0,2258.244,1.899,0,0,1260.523
Feb  2 2016  6:40PM,11.858,0,0,0,2275.646,0,0,0,2258.244,1.581,0,0,1260.523
